Country Name,Country Code,Year,gdp
Philippines,PHL,2019,376823402239.136
Palau,PLW,2019,281941600.0
Papua New Guinea,PNG,2019,24750626029.8777
Poland,POL,2019,602683770144.88
Pre-demographic dividend,PRE,2019,1435723143391.13
Puerto Rico (US),PRI,2019,105126400000.0
Portugal,PRT,2019,240115970063.019
Paraguay,PRY,2019,37925338329.1494
West Bank and Gaza,PSE,2019,17133500000.0
Pacific island small states,PSS,2019,10712120596.8045
Post-demographic dividend,PST,2019,51135209515081.4
French Polynesia,PYF,2019,6022276196.13871
Qatar,QAT,2019,176371267692.308
Romania,ROU,2019,251677082534.495
Russian Federation,RUS,2019,1693115002708.32
Rwanda,RWA,2019,10349300276.7623
South Asia,SAS,2019,3318484576527.33
Saudi Arabia,SAU,2019,888890133333.333
Sudan,SDN,2019,32338079165.2893
Senegal,SEN,2019,23403995992.1354
Singapore,SGP,2019,376161998830.048
Solomon Islands,SLB,2019,1619155017.3924
Sierra Leone,SLE,2019,6526183564.19893
El Salvador,SLV,2019,26881140000.0
San Marino,SMR,2019,1616232125.12587
"Somalia, Fed. Rep.",SOM,2019,8655023960.00102
Serbia,SRB,2019,53864693664.5568
Sub-Saharan Africa (excluding high income),SSA,2019,1745254110180.65
Sub-Saharan Africa,SSF,2019,1843035420525.45
Small states,SST,2019,230723882097.479
Sao Tome and Principe,STP,2019,412976082.620705
Suriname,SUR,2019,4016040575.08796
Slovak Republic,SVK,2019,105843498304.094
Slovenia,SVN,2019,53909922735.545
Sweden,SWE,2019,532169294165.94
Eswatini,SWZ,2019,4616996144.90635
Sint Maarten (Dutch part),SXM,2019,1407880446.92737
Seychelles,SYC,2019,1868690096.73454
Syrian Arab Republic,SYR,2019,22583045060.0821
Turks and Caicos Islands,TCA,2019,1371838000.0
Chad,TCD,2019,14905517742.8454
East Asia & Pacific (IDA & IBRD countries),TEA,2019,17481802738366.4
Europe & Central Asia (IDA & IBRD countries),TEC,2019,4175891551192.92
Togo,TGO,2019,6992700101.37188
Thailand,THA,2019,543976691793.886
Tajikistan,TJK,2019,8300813599.3084
Turkmenistan,TKM,2019,45232857142.8571
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,5413386525184.87
Timor-Leste,TLS,2019,2032550389.41316
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2019,1802751521237.61
Tonga,TON,2019,494197853.971842
South Asia (IDA & IBRD),TSA,2019,3318484576527.33
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,1843035420525.45
Trinidad and Tobago,TTO,2019,23588037786.7403
Tunisia,TUN,2019,41905642418.825
Turkiye,TUR,2019,761005915750.925
Tuvalu,TUV,2019,54123198.5662913
Tanzania,TZA,2019,61026731925.9213
Uganda,UGA,2019,35353061007.9635
Ukraine,UKR,2019,153883047509.577
Upper middle income,UMC,2019,23955467100412.2
Uruguay,URY,2019,62222313618.8454
United States,USA,2019,21539982000000.0
Uzbekistan,UZB,2019,67293639798.3996
St. Vincent and the Grenadines,VCT,2019,910481481.481481
Virgin Islands (U.S.),VIR,2019,4121000000.0
Viet Nam,VNM,2019,334365270496.667
Vanuatu,VUT,2019,936526267.622513
World,WLD,2019,88492389499432.0
Samoa,WSM,2019,912950466.064906
Kosovo,XKX,2019,7899737577.47286
South Africa,ZAF,2019,389330032224.269
Zambia,ZMB,2019,23308667781.2258
Zimbabwe,ZWE,2019,25715657177.4682
Aruba,ABW,2020,2481857122.8401
Africa Eastern and Southern,AFE,2020,933407232177.078
Afghanistan,AFG,2020,19955929052.1496
Africa Western and Central,AFW,2020,797295175501.973
Angola,AGO,2020,48501561203.5686
Albania,ALB,2020,15241455556.3737
Andorra,AND,2020,2891001149.3611
Arab World,ARB,2020,2596422612311.05
United Arab Emirates,ARE,2020,349473015330.157
Argentina,ARG,2020,385740508436.965
Armenia,ARM,2020,12641698583.2152
American Samoa,ASM,2020,721000000.0
Antigua and Barbuda,ATG,2020,1411637037.03704
Australia,AUS,2020,1328414058378.38
Austria,AUT,2020,434397601557.696
Azerbaijan,AZE,2020,42693000000.0
Burundi,BDI,2020,2649680261.44299
Belgium,BEL,2020,529694473501.791
Benin,BEN,2020,15686741893.5187
Burkina Faso,BFA,2020,17725010532.5268
Bangladesh,BGD,2020,373979442362.193
Bulgaria,BGR,2020,70550652466.6251
Bahrain,BHR,2020,35837632978.7234
"Bahamas, The",BHS,2020,10363200000.0
Bosnia and Herzegovina,BIH,2020,20226036564.4129
Belarus,BLR,2020,61371673344.7424
Belize,BLZ,2020,2042850000.0
Bermuda,BMU,2020,6887364000.0
Bolivia,BOL,2020,36629843806.0781
Brazil,BRA,2020,1476107231310.49
Barbados,BRB,2020,5168344450.0
Brunei Darussalam,BRN,2020,12005799664.2691
Bhutan,BTN,2020,2457604333.90927
Botswana,BWA,2020,14960251610.8975
Central African Republic,CAF,2020,2326720900.38047
Canada,CAN,2020,1655684730000.19
Central Europe and the Baltics,CEB,2020,1679770251031.92
Switzerland,CHE,2020,741999406005.627
Channel Islands,CHI,2020,9439810769.23077
Chile,CHL,2020,254042159309.311
China,CHN,2020,14996414166715.1
Cote d'Ivoire,CIV,2020,63027852805.4204
Cameroon,CMR,2020,40773241177.0505
"Congo, Dem. Rep.",COD,2020,48716961860.1325
"Congo, Rep.",COG,2020,11468687464.0046
Colombia,COL,2020,270348342541.465
Comoros,COM,2020,1225039195.93742
Cabo Verde,CPV,2020,1821565613.68613
Costa Rica,CRI,2020,62395610759.9798
Caribbean small states,CSS,2020,53180553803.0434
Cuba,CUB,2020,107351800000.0
Curacao,CUW,2020,2534327592.49914
Cayman Islands,CYM,2020,5655358021.43209
Cyprus,CYP,2020,25555093854.2968
Czechia,CZE,2020,251109660602.536
Germany,DEU,2020,3940142541354.1
Djibouti,DJI,2020,3144136196.6228
Dominica,DMA,2020,528944444.444444
Denmark,DNK,2020,355631021931.621
Dominican Republic,DOM,2020,78546672406.8291
Algeria,DZA,2020,164873415325.201
East Asia & Pacific (excluding high income),EAP,2020,17805361735240.5
Early-demographic dividend,EAR,2020,11039712538107.1
East Asia & Pacific,EAS,2020,27474338351594.1
Europe & Central Asia (excluding high income),ECA,2020,1437141951950.75
Europe & Central Asia,ECS,2020,22287615625568.5
Ecuador,ECU,2020,95865473000.0
"Egypt, Arab Rep.",EGY,2020,383817841547.099
Euro area,EMU,2020,13266853301191.7
Spain,ESP,2020,1289783836971.21
Estonia,EST,2020,31820771493.8974
Ethiopia,ETH,2020,107657732424.155
European Union,EUU,2020,15505708717748.9
Fragile and conflict affected situations,FCS,2020,1676505788095.81
Finland,FIN,2020,270000311606.226
Fiji,FJI,2020,4432466219.87685
France,FRA,2020,2647926055110.05
Faroe Islands,FRO,2020,3271813311.5831
"Micronesia, Fed. Sts.",FSM,2020,372902690.041619
Gabon,GAB,2020,15342236163.9943
United Kingdom,GBR,2020,2696778386607.65
Georgia,GEO,2020,16010869215.68
Ghana,GHA,2020,70008243859.8666
Guinea,GIN,2020,14088693742.9464
"Gambia, The",GMB,2020,1812170891.19069
Guinea-Bissau,GNB,2020,1683619351.72486
Equatorial Guinea,GNQ,2020,9893816007.7398
Greece,GRC,2020,191362985554.861
Grenada,GRD,2020,1043411111.11111
Greenland,GRL,2020,3089625554.40473
Guatemala,GTM,2020,77719464220.73
Guam,GUM,2020,5916000000.0
Guyana,GUY,2020,5471256594.72422
High income,HIC,2020,56044969561614.3
"Hong Kong SAR, China",HKG,2020,344943149590.058
Honduras,HND,2020,23352232483.755
Heavily indebted poor countries (HIPC),HPC,2020,820678273818.935
Croatia,HRV,2020,57963370885.0798
Haiti,HTI,2020,14508222518.3018
Hungary,HUN,2020,158468487754.196
IBRD only,IBD,2020,30426310945474.6
IDA & IBRD total,IBT,2020,32884865747902.1
IDA total,IDA,2020,2457830370728.94
IDA blend,IDB,2020,1087140198997.65
Indonesia,IDN,2020,1059054842698.48
IDA only,IDX,2020,1370690171731.28
Isle of Man,IMN,2020,6684225641.02564
India,IND,2020,2674851578587.27
Ireland,IRL,2020,436555518400.451
"Iran, Islamic Rep.",IRN,2020,262186179355.944
Iraq,IRQ,2020,180898797516.874
Iceland,ISL,2020,21629953194.0659
Israel,ISR,2020,410768352657.612
Italy,ITA,2020,1907481094079.23
Jamaica,JAM,2020,13812421835.7369
Jordan,JOR,2020,43700383098.5916
Japan,JPN,2020,5054068005376.28
Kazakhstan,KAZ,2020,171082365861.423
Kenya,KEN,2020,100657505750.545
Kyrgyz Republic,KGZ,2020,8270468614.24051
Cambodia,KHM,2020,34818073901.4851
Kiribati,KIR,2020,220897998.732518
St. Kitts and Nevis,KNA,2020,883922222.222222
"Korea, Rep.",KOR,2020,1644312831906.17
Kuwait,KWT,2020,111045470461.207
Latin America & Caribbean (excluding high income),LAC,2020,3984427319010.97
Lao PDR,LAO,2020,18981805250.2424
Lebanon,LBN,2020,31712128253.7961
Liberia,LBR,2020,3176126300.0
Libya,LBY,2020,46854285440.642
St. Lucia,LCA,2020,1499274074.07407
Latin America & Caribbean,LCN,2020,4805921371470.46
Least developed countries: UN classification,LDC,2020,1179759976006.93
Low income,LIC,2020,340851227778.848
Liechtenstein,LIE,2020,6405870210.32293
Sri Lanka,LKA,2020,84335574581.5072
Lower middle income,LMC,2020,6110254911277.36
Low & middle income,LMY,2020,29667488251107.8
Lesotho,LSO,2020,2053699870.07191
Late-demographic dividend,LTE,2020,22862413053120.2
Lithuania,LTU,2020,57412038533.2718
Luxembourg,LUX,2020,73670782100.3909
Latvia,LVA,2020,33379927434.6149
"Macao SAR, China",MAC,2020,25343525935.8358
Morocco,MAR,2020,121353645057.144
Monaco,MCO,2020,6730736282.78961
Moldova,MDA,2020,11530746234.4492
Madagascar,MDG,2020,13051441203.9474
Maldives,MDV,2020,3712604583.36665
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2020,3561019804742.77
Mexico,MEX,2020,1121064767401.51
Marshall Islands,MHL,2020,241800000.0
Middle income,MIC,2020,29324478257136.1
North Macedonia,MKD,2020,12361036913.8409
Mali,MLI,2020,20698560938.7775
Malta,MLT,2020,16409900599.1964
Myanmar,MMR,2020,79006113643.1906
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2020,1649213376516.37
Montenegro,MNE,2020,4769996866.00758
Mongolia,MNG,2020,13312981429.0891
Northern Mariana Islands,MNP,2020,866000000.0
Mozambique,MOZ,2020,14235420174.1884
Mauritania,MRT,2020,8260752385.23089
Mauritius,MUS,2020,11408106446.3144
Malawi,MWI,2020,11769313597.8545
Malaysia,MYS,2020,337456163961.211
North America,NAC,2020,23016677094000.2
Namibia,NAM,2020,10583748541.5258
New Caledonia,NCL,2020,9454629467.91408
Niger,NER,2020,13744653103.058
Nigeria,NGA,2020,432198898467.795
Nicaragua,NIC,2020,12726422432.4868
Netherlands,NLD,2020,932560861701.17
Norway,NOR,2020,367633418886.627
Nepal,NPL,2020,33433659301.2466
Nauru,NRU,2020,124530027.301054
New Zealand,NZL,2020,213029554653.687
OECD members,OED,2020,52999808975237.4
Oman,OMN,2020,75909492847.8544
Other small states,OSS,2020,145642308336.75
Pakistan,PAK,2020,300425609817.981
Panama,PAN,2020,57059846500.0
Peru,PER,2020,201409694755.934
Philippines,PHL,2020,361751145451.597
Palau,PLW,2020,258990800.0
Papua New Guinea,PNG,2020,23848447849.6081
Poland,POL,2020,605914186117.953
Pre-demographic dividend,PRE,2020,1318892160079.38
Puerto Rico (US),PRI,2020,103130900000.0
Portugal,PRT,2020,229618773422.577
Paraguay,PRY,2020,35432178068.1814
West Bank and Gaza,PSE,2020,15531700000.0
Pacific island small states,PSS,2020,9515415337.73428
Post-demographic dividend,PST,2020,50140341964133.7
French Polynesia,PYF,2020,5574821989.38239
Qatar,QAT,2020,144411363351.648
Romania,ROU,2020,252033792712.145
Russian Federation,RUS,2020,1493075894362.14
Rwanda,RWA,2020,10174386854.812
South Asia,SAS,2020,3172770463749.49
Saudi Arabia,SAU,2020,767951200000.0
Sudan,SDN,2020,27034593750.0
Senegal,SEN,2020,24530513037.7518
Singapore,SGP,2020,349165858544.568
Solomon Islands,SLB,2020,1536145814.17007
Sierra Leone,SLE,2020,6693888876.28565
El Salvador,SLV,2020,24921190000.0
San Marino,SMR,2020,1544714493.24409
"Somalia, Fed. Rep.",SOM,2020,8628393720.00185
Serbia,SRB,2020,55874017668.998
Sub-Saharan Africa (excluding high income),SSA,2020,1621662123503.33
Sub-Saharan Africa,SSF,2020,1730702407679.05
Small states,SST,2020,208338277477.527
Sao Tome and Principe,STP,2020,471229484.607144
Suriname,SUR,2020,2911807496.20227
Slovak Republic,SVK,2020,107732602896.441
Slovenia,SVN,2020,53384760135.1581
Sweden,SWE,2020,545147614972.141
Eswatini,SWZ,2020,4120621324.89015
Sint Maarten (Dutch part),SXM,2020,1236428100.55866
Seychelles,SYC,2020,1382551751.56908
Syrian Arab Republic,SYR,2020,12047752036.091
Turks and Caicos Islands,TCA,2020,918387000.0
Chad,TCD,2020,14932897821.2387
East Asia & Pacific (IDA & IBRD countries),TEA,2020,17783399412496.6
Europe & Central Asia (IDA & IBRD countries),TEC,2020,3916679848494.7
Togo,TGO,2020,7400284167.78479
Thailand,THA,2020,500461898480.246
Tajikistan,TJK,2020,8133963550.65742
Turkmenistan,TKM,2020,45818000000.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,4561756343150.42
Timor-Leste,TLS,2020,2162619240.86927
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2020,1633681676516.37
Tonga,TON,2020,496856303.949489
South Asia (IDA & IBRD),TSA,2020,3172770463749.49
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,1730702407679.05
Trinidad and Tobago,TTO,2020,20991339706.5613
Tunisia,TUN,2020,42491780918.361
Turkiye,TUR,2020,720338490327.248
Tuvalu,TUV,2020,51746594.3148543
Tanzania,TZA,2020,66068737786.0639
Uganda,UGA,2020,37600368239.8824
Ukraine,UKR,2020,156617722013.342
Upper middle income,UMC,2020,23214223345858.7
Uruguay,URY,2020,53559359261.826
United States,USA,2020,21354105000000.0
Uzbekistan,UZB,2020,66443265418.3086
St. Vincent and the Grenadines,VCT,2020,864566666.666667
Virgin Islands (U.S.),VIR,2020,4229000000.0
Viet Nam,VNM,2020,346615738537.796
Vanuatu,VUT,2020,909421043.508407
World,WLD,2020,86116567565730.4
Samoa,WSM,2020,868898358.266437
Kosovo,XKX,2020,7717145217.81247
South Africa,ZAF,2020,337974655408.055
Zambia,ZMB,2020,18137764930.651
Zimbabwe,ZWE,2020,26868564055.12
Aruba,ABW,2021,2929446578.25104
Africa Eastern and Southern,AFE,2021,1085604883589.65
Afghanistan,AFG,2021,14259995441.0759
Africa Western and Central,AFW,2021,858114511231.434
Angola,AGO,2021,66505129987.7235
Albania,ALB,2021,18032009220.4405
Andorra,AND,2021,3324647529.381
Arab World,ARB,2021,3077906530882.01
United Arab Emirates,ARE,2021,415178792756.978
Argentina,ARG,2021,486564085480.036
Armenia,ARM,2021,13878908628.9378
American Samoa,ASM,2021,750000000.0
Antigua and Barbuda,ATG,2021,1602125925.92593
Australia,AUS,2021,1556735770437.26
Austria,AUT,2021,480467037338.783
Azerbaijan,AZE,2021,54825411764.7059
Burundi,BDI,2021,2775798697.46022
Belgium,BEL,2021,598522422241.851
Benin,BEN,2021,17687623534.6665
Burkina Faso,BFA,2021,19697516284.3787
Bangladesh,BGD,2021,416271647911.014
Bulgaria,BGR,2021,84414122840.1687
Bahrain,BHR,2021,40840212765.9574
"Bahamas, The",BHS,2021,12037000000.0
Bosnia and Herzegovina,BIH,2021,23672712242.2149
Belarus,BLR,2021,69673747131.87
Belize,BLZ,2021,2420550000.0
Bermuda,BMU,2021,7290037000.0
Bolivia,BOL,2021,40406111693.1983
Brazil,BRA,2021,1670647398904.9
Barbados,BRB,2021,5275242050.0
Brunei Darussalam,BRN,2021,14006496614.3195
Bhutan,BTN,2021,2768802960.11204
Botswana,BWA,2021,18750182234.5317
Central African Republic,CAF,2021,2516498412.46384
Canada,CAN,2021,2022378748423.23
Central Europe and the Baltics,CEB,2021,1927940096544.03
Switzerland,CHE,2021,815309330986.719
Channel Islands,CHI,2021,11157003025.7186
Chile,CHL,2021,315325547162.072
China,CHN,2021,18201698719564.0
Cote d'Ivoire,CIV,2021,72794636649.4342
Cameroon,CMR,2021,45011937346.8384
"Congo, Dem. Rep.",COD,2021,55328482783.5393
"Congo, Rep.",COG,2021,14825690210.9157
Colombia,COL,2021,318524633225.395
Comoros,COM,2021,1299039311.76025
Cabo Verde,CPV,2021,2051842618.70539
Costa Rica,CRI,2021,64960725734.2362
Caribbean small states,CSS,2021,61961705340.7798
Curacao,CUW,2021,2739594359.5908
Cayman Islands,CYM,2021,6060026520.10608
Cyprus,CYP,2021,30372642502.4897
Czechia,CZE,2021,290972714482.313
Germany,DEU,2021,4348297440387.53
Djibouti,DJI,2021,3392796953.08939
Dominica,DMA,2021,562911111.111111
Denmark,DNK,2021,408378204639.999
Dominican Republic,DOM,2021,94850719516.7127
Algeria,DZA,2021,186231205262.082
East Asia & Pacific (excluding high income),EAP,2021,21231549654292.7
Early-demographic dividend,EAR,2021,12923331307987.7
East Asia & Pacific,EAS,2021,31548481959790.6
Europe & Central Asia (excluding high income),ECA,2021,1670340539745.28
Europe & Central Asia,ECS,2021,25513859723979.1
Ecuador,ECU,2021,107179074000.0
"Egypt, Arab Rep.",EGY,2021,424671765455.704
Euro area,EMU,2021,14918539971043.3
Spain,ESP,2021,1461244901852.69
Estonia,EST,2021,37204563051.4723
Ethiopia,ETH,2021,111261888668.864
European Union,EUU,2021,17498522970845.2
Fragile and conflict affected situations,FCS,2021,1787068023408.49
Finland,FIN,2021,294223210496.119
Fiji,FJI,2021,4305031649.74189
France,FRA,2021,2966433692008.09
Faroe Islands,FRO,2021,3664686796.62669
"Micronesia, Fed. Sts.",FSM,2021,391601946.963072
Gabon,GAB,2021,19444935097.2333
United Kingdom,GBR,2021,3143323050707.26
Georgia,GEO,2021,18853115588.8106
Ghana,GHA,2021,79514204730.3979
Guinea,GIN,2021,17069115737.8259
"Gambia, The",GMB,2021,2014158842.14596
Guinea-Bissau,GNB,2021,1878659686.58993
Equatorial Guinea,GNQ,2021,12215878032.7166
Greece,GRC,2021,218303801895.326
Grenada,GRD,2021,1122800000.0
Greenland,GRL,2021,3293578467.57327
Guatemala,GTM,2021,86455519686.8841
Guam,GUM,2021,6234000000.0
Guyana,GUY,2021,8041362110.31175
High income,HIC,2021,62927771341457.9
"Hong Kong SAR, China",HKG,2021,368954169748.818
Honduras,HND,2021,28144331506.6149
Heavily indebted poor countries (HIPC),HPC,2021,914476428986.12
Croatia,HRV,2021,69006802298.6956
Haiti,HTI,2021,20877414952.6375
Hungary,HUN,2021,183282685440.486
IBRD only,IBD,2021,36134729389995.2
IDA & IBRD total,IBT,2021,38810576219568.7
IDA total,IDA,2021,2677283166004.58
IDA blend,IDB,2021,1187113707176.67
Indonesia,IDN,2021,1186509691086.73
IDA only,IDX,2021,1490169458827.91
Isle of Man,IMN,2021,7931193222.06405
India,IND,2021,3167270623260.47
Ireland,IRL,2021,531306516907.984
"Iran, Islamic Rep.",IRN,2021,383436202446.695
Iraq,IRQ,2021,209691945713.103
Iceland,ISL,2021,25770339317.3897
Israel,ISR,2021,489851549972.347
Italy,ITA,2021,2179207773596.09
Jamaica,JAM,2021,14657586159.4316
Jordan,JOR,2021,46296100140.8451
Japan,JPN,2021,5039148168861.22
Kazakhstan,KAZ,2021,197112255360.612
Kenya,KEN,2021,109703658904.994
Kyrgyz Republic,KGZ,2021,9249133946.26531
Cambodia,KHM,2021,36790163687.4421
Kiribati,KIR,2021,285259893.983064
St. Kitts and Nevis,KNA,2021,858622222.222222
"Korea, Rep.",KOR,2021,1818432106880.04
Kuwait,KWT,2021,148350671614.185
Latin America & Caribbean (excluding high income),LAC,2021,4629099312241.86
Lao PDR,LAO,2021,18827148530.9347
Lebanon,LBN,2021,23131941556.7843
Liberia,LBR,2021,3513049500.0
Libya,LBY,2021,35217995647.2862
St. Lucia,LCA,2021,1867185185.18518
Latin America & Caribbean,LCN,2021,5581814290255.75
Least developed countries: UN classification,LDC,2021,1288339633534.37
Low income,LIC,2021,370630013362.636
Liechtenstein,LIE,2021,7912602342.18895
Sri Lanka,LKA,2021,88556698937.7033
Lower middle income,LMC,2021,6921716347320.78
Low & middle income,LMY,2021,34992770913888.4
Lesotho,LSO,2021,2412130021.64641
Late-demographic dividend,LTE,2021,27277869480236.8
Lithuania,LTU,2021,67037321008.9679
Luxembourg,LUX,2021,86386759695.1653
Latvia,LVA,2021,38183326784.9335
"Macao SAR, China",MAC,2021,30969334705.0515
St. Martin (French part),MAF,2021,649206156.194207
Morocco,MAR,2021,142022058447.231
Monaco,MCO,2021,8623242743.29564
Moldova,MDA,2021,13691869264.0794
Madagascar,MDG,2021,14354731964.331
